Date,FC,Reference ID,Fee Type,Notes,Store Order ID,GST Rate,Amount,GST,Total (incl. GST)
01/05/26 05:39:46,Elwood (IL),333841389,Shipping,D10017039275911,7650,0%,$ 9.99,$ 0,$ 9.99
01/05/26 05:39:46,Elwood (IL),333875335,Shipping,D10017039275961,7660,0%,$ 9.24,$ 0,$ 9.24
01/05/26 05:39:53,Elwood (IL),334119251,Shipping,9261290318444803889814,7712,0%,$ 10.29,$ 0,$ 10.29
01/05/26 05:39:53,Elwood (IL),334353500,Shipping,9261290318444803889821,7776,0%,$ 10.29,$ 0,$ 10.29
01/05/26 05:48:27,Twin Lakes (WI),334313205,Shipping,D10017039311989,516917,0%,$ 5.97,$ 0,$ 5.97
01/05/26 05:48:50,Twin Lakes (WI),334357518,Shipping,CR000468357568,516998,0%,$ 5.97,$ 0,$ 5.97
01/05/26 05:49:34,Twin Lakes (WI),334292690,Shipping,CR000468355088,516873,0%,$ 5.75,$ 0,$ 5.75
01/05/26 05:49:53,Twin Lakes (WI),334370612,Shipping,CR000468355920,517024,0%,$ 5.97,$ 0,$ 5.97
01/05/26 05:50:17,Twin Lakes (WI),334394886,Shipping,CR000468359471,517052,0%,$ 5.97,$ 0,$ 5.97
01/05/26 05:50:35,Twin Lakes (WI),334399069,Shipping,CR000468359274,517042,0%,$ 5.97,$ 0,$ 5.97
01/05/26 05:50:51,Twin Lakes (WI),334505598,Shipping,CR000468358049,517149,0%,$ 6.03,$ 0,$ 6.03
01/05/26 05:51:07,Twin Lakes (WI),334354110,Shipping,CR000468358375,516989,0%,$ 5.75,$ 0,$ 5.75
01/05/26 05:51:22,Twin Lakes (WI),334356225,Shipping,TBA327608255413,516996,0%,$ 5.82,$ 0,$ 5.82
01/05/26 05:51:43,Twin Lakes (WI),334460796,Shipping,CR000468336357,517129,0%,$ 5.82,$ 0,$ 5.82
01/05/26 05:59:01,Ontario 6 (CA),334338401,Shipping,CR000468314597,516953,0%,$ 5.97,$ 0,$ 5.97
01/05/26 05:59:19,Ontario 6 (CA),334367014,Shipping,CR000468313895,517016,0%,$ 5.97,$ 0,$ 5.97
01/05/26 05:59:33,Ontario 6 (CA),334441340,Shipping,UUS6152760812146553,517125,0%,$ 6.03,$ 0,$ 6.03
01/05/26 05:59:52,Ontario 6 (CA),334522860,Shipping,1309368406,517163,0%,$ 3.95,$ 0,$ 3.95
01/05/26 06:01:37,Twin Lakes (WI),334472059,Shipping,6208072835,517140,0%,$ 3.95,$ 0,$ 3.95
01/05/26 06:06:51,Elwood (IL),334546313,Shipping,9200190244541306924108,7815,0%,$ 6.07,$ 0,$ 6.07
01/05/26 06:06:51,Elwood (IL),334536762,Shipping,TBA327608684855,7811,0%,$ 5.85,$ 0,$ 5.85
01/05/26 06:06:51,Elwood (IL),334584598,Shipping,9200190244541407227351,7827,0%,$ 6.01,$ 0,$ 6.01
01/05/26 06:06:52,Elwood (IL),334549857,Shipping,823d1a58f507de442,7816,0%,$ 6.07,$ 0,$ 6.07
01/05/26 06:06:52,Elwood (IL),334347690,Shipping,D10017039388342,7775,0%,$ 6.07,$ 0,$ 6.07
01/05/26 06:06:53,Elwood (IL),334532490,Shipping,CR000468321285,7810,0%,$ 6.13,$ 0,$ 6.13
01/05/26 06:06:53,Elwood (IL),334545594,Shipping,CR000468321292,7814,0%,$ 6.07,$ 0,$ 6.07
01/05/26 06:06:53,Elwood (IL),334566491,Shipping,CR000468321206,7821,0%,$ 5.99,$ 0,$ 5.99
01/05/26 06:06:53,Elwood (IL),334550800,Shipping,CR000468321267,7817,0%,$ 6.13,$ 0,$ 6.13
01/05/26 06:06:53,Elwood (IL),334552697,Shipping,CR000468321231,7818,0%,$ 6.01,$ 0,$ 6.01
01/05/26 06:06:53,Elwood (IL),334528275,Shipping,CR000468321255,7798,0%,$ 6.07,$ 0,$ 6.07
01/05/26 06:06:53,Elwood (IL),334567292,Shipping,CR000468321175,7822,0%,$ 6.22,$ 0,$ 6.22
01/05/26 06:06:53,Elwood (IL),334585454,Shipping,CR000468321243,7828,0%,$ 6.13,$ 0,$ 6.13
01/05/26 06:06:53,Elwood (IL),334576591,Shipping,CR000468321220,7825,0%,$ 6.01,$ 0,$ 6.01
01/05/26 06:06:53,Elwood (IL),334345831,Shipping,CR000468321199,7774,0%,$ 6.07,$ 0,$ 6.07
01/05/26 06:06:56,Elwood (IL),334538334,Shipping,CR000468321114,7812,0%,$ 6.07,$ 0,$ 6.07
01/05/26 06:06:56,Elwood (IL),333842675,Shipping,CR000468321138,7651,0%,$ 6.13,$ 0,$ 6.13
01/05/26 06:06:57,Elwood (IL),333846002,Shipping,CR000468321102,7652,0%,$ 6.07,$ 0,$ 6.07
01/05/26 06:07:28,Elwood (IL),334530228,Shipping,9200190244541407227481,7804,0%,$ 8.78,$ 0,$ 8.78
01/05/26 06:07:28,Elwood (IL),334530044,Shipping,D10017039394456,7806,0%,$ 6.86,$ 0,$ 6.86
01/05/26 06:07:28,Elwood (IL),334529875,Shipping,TBA327608703075,7799,0%,$ 6.74,$ 0,$ 6.74
01/05/26 06:07:28,Elwood (IL),334530033,Shipping,TBA327608702835,7803,0%,$ 6.65,$ 0,$ 6.65
01/05/26 06:07:29,Elwood (IL),334530402,Shipping,cec119cecc2e3526f,7805,0%,$ 6.74,$ 0,$ 6.74
01/05/26 06:07:30,Elwood (IL),334574415,Shipping,CR000468322781,7824,0%,$ 6.56,$ 0,$ 6.56
01/05/26 06:07:31,Elwood (IL),334532097,Shipping,LX140298381JE,7809,0%,$ 28.71,$ 0,$ 28.71
01/05/26 06:07:32,Elwood (IL),334236355,Shipping,9200190244541306924214,7735,0%,$ 6.74,$ 0,$ 6.74
01/05/26 06:07:32,Elwood (IL),334236364,Shipping,D10017039394901,7736,0%,$ 6.92,$ 0,$ 6.92
01/05/26 06:07:33,Elwood (IL),333987622,Shipping,D10017039395082,7679,0%,$ 6.92,$ 0,$ 6.92
01/05/26 06:07:33,Elwood (IL),334272267,Shipping,D10017039395123,7752,0%,$ 6.28,$ 0,$ 6.28
01/05/26 06:07:38,Elwood (IL),334236298,Shipping,9200190244541407227498,7734,0%,$ 6.74,$ 0,$ 6.74
01/05/26 06:13:32,Brampton (Ontario) 2,333987420,Shipping,PG19035538512CA,7675,13%,$ 5.06,$ 0.6578,$ 5.7178
01/05/26 06:17:18,Twin Lakes (WI),334371605,Shipping,1309401380,517026,0%,$ 3.95,$ 0,$ 3.95
01/05/26 06:18:13,Twin Lakes (WI),334422677,Shipping,9200190244541407228792,517098,0%,$ 5.82,$ 0,$ 5.82
01/05/26 06:19:43,Wind Gap 2 (PA),334354245,Shipping,TBA327609053559,113292,0%,$ 7.23,$ 0,$ 7.23
01/05/26 06:20:05,Wind Gap 2 (PA),334372511,Shipping,CR000468385554,113296,0%,$ 7.08,$ 0,$ 7.08
01/05/26 06:25:32,Twin Lakes (WI),334565881,Shipping,D10017039472541,517198,0%,$ 5.97,$ 0,$ 5.97
01/05/26 06:26:20,Twin Lakes (WI),334560315,Shipping,1309417454,517199,0%,$ 3.95,$ 0,$ 3.95
01/05/26 06:30:28,Twin Lakes (WI),334583792,Shipping,6854878435,517217,0%,$ 3.95,$ 0,$ 3.95
01/05/26 06:31:03,Twin Lakes (WI),334563593,Shipping,CR000468376017,517204,0%,$ 6.18,$ 0,$ 6.18
01/05/26 06:32:53,Twin Lakes (WI),334582930,Shipping,6854883114,517214,0%,$ 3.95,$ 0,$ 3.95
01/05/26 06:37:53,Brampton (Ontario) 2,333810728,Shipping,PG7217095151CA,7645,13%,$ 5.16,$ 0.6708,$ 5.8308
01/05/26 06:40:07,Twin Lakes (WI),334585492,Shipping,1042589262,517218,0%,$ 3.95,$ 0,$ 3.95
01/05/26 06:40:47,Brampton (Ontario) 2,333846327,Shipping,PG7228852470CA,7653,13%,$ 10.46,$ 1.3598,$ 11.8198
01/05/26 07:01:24,Twin Lakes (WI),334560213,Shipping,CR000468537099,517200,0%,$ 6.87,$ 0,$ 6.87
01/05/26 07:01:37,Brampton (Ontario) 2,334016628,Shipping,5081230249039312,7688,13%,$ 5.06,$ 0.6578,$ 5.7178
01/05/26 07:01:51,Brampton (Ontario) 2,333995245,Shipping,5081230248690316,7683,13%,$ 5.06,$ 0.6578,$ 5.7178
01/05/26 07:02:07,Brampton (Ontario) 2,334147026,Shipping,PG7279614342CA,7718,13%,$ 8.17,$ 1.0621,$ 9.2321
01/05/26 07:02:15,Brampton (Ontario) 2,333908046,Shipping,PG6524494608CA,7666,13%,$ 11,$ 1.43,$ 12.43
01/05/26 07:02:23,Brampton (Ontario) 2,333987718,Shipping,5081230248693317,7677,13%,$ 6.34,$ 0.8242,$ 7.1642
01/05/26 07:10:30,Brampton (Ontario) 2,334344872,Shipping,5081230248734317,7773,13%,$ 7.08,$ 0.9204,$ 8.0004
01/05/26 07:17:44,Twin Lakes (WI),334570620,Shipping,1042659973,517210,0%,$ 3.95,$ 0,$ 3.95
01/05/26 07:20:34,Wind Gap 2 (PA),334235840,Shipping,CR000468582559,113257,0%,$ 5.97,$ 0,$ 5.97
01/05/26 07:21:18,Wind Gap 2 (PA),334294363,Shipping,UUS6152760812619863,113274,0%,$ 5.86,$ 0,$ 5.86
01/05/26 07:38:18,Riverside (CA),334603902,Shipping,CR000468572517,112-1863188-7629824,0%,$ 5.83,$ 0,$ 5.83
01/05/26 07:41:25,Twin Lakes (WI),334596677,Shipping,8351845876,517230,0%,$ 3.95,$ 0,$ 3.95
01/05/26 07:44:36,Twin Lakes (WI),334573488,Shipping,CR000468103468,517211,0%,$ 6.58,$ 0,$ 6.58
01/05/26 07:46:35,Riverside (CA),333334026,Shipping,CR000468105715,113138,0%,$ 6.87,$ 0,$ 6.87
01/05/26 07:47:55,Riverside (CA),333374238,Shipping,CR000468108817,113143,0%,$ 5.75,$ 0,$ 5.75
01/05/26 07:48:24,Riverside (CA),333456081,Shipping,TBA327611681141,113147,0%,$ 5.75,$ 0,$ 5.75
01/05/26 07:49:00,Riverside (CA),333492936,Shipping,CR000468143872,113153,0%,$ 5.85,$ 0,$ 5.85
01/05/26 07:49:34,Riverside (CA),333492681,Shipping,CR000468143583,113154,0%,$ 5.68,$ 0,$ 5.68
01/05/26 07:50:03,Riverside (CA),333524060,Shipping,9200190244541407245034,113159,0%,$ 5.64,$ 0,$ 5.64
01/05/26 07:51:00,Riverside (CA),333861949,Shipping,CR000468145245,113210,0%,$ 5.92,$ 0,$ 5.92
01/05/26 07:51:30,Riverside (CA),333868322,Shipping,CR000468148016,113211,0%,$ 5.75,$ 0,$ 5.75
01/05/26 07:51:55,Riverside (CA),333897103,Shipping,CR000468156851,113216,0%,$ 6.13,$ 0,$ 6.13
01/05/26 07:52:53,Riverside (CA),334135153,Shipping,9200190244541407245492,113247,0%,$ 6.07,$ 0,$ 6.07
01/05/26 07:53:22,Riverside (CA),334294348,Shipping,d6fe3d8891695e684,113273,0%,$ 5.75,$ 0,$ 5.75
01/05/26 07:53:50,Riverside (CA),334302936,Shipping,CR000468152179,113281,0%,$ 6.13,$ 0,$ 6.13
01/05/26 07:54:15,Riverside (CA),334197510,Shipping,9200190244541407245676,113255,0%,$ 6.05,$ 0,$ 6.05
01/05/26 07:55:06,Riverside (CA),334258774,Shipping,9261290318439503173516,113266,0%,$ 5.85,$ 0,$ 5.85
01/05/26 07:55:28,Riverside (CA),334349823,Shipping,CR000468157934,113291,0%,$ 5.82,$ 0,$ 5.82
01/05/26 07:57:42,Riverside (CA),333290688,Shipping,837c54e83923153c8,113134,0%,$ 6.31,$ 0,$ 6.31
01/05/26 07:58:20,Riverside (CA),333291081,Shipping,CR000468158255,113135,0%,$ 5.85,$ 0,$ 5.85
01/05/26 08:00:22,Riverside (CA),333302699,Shipping,CR000468133530,113136,0%,$ 5.85,$ 0,$ 5.85
01/05/26 08:00:56,Riverside (CA),333898889,Shipping,CR000468137230,113217,0%,$ 5.99,$ 0,$ 5.99
01/05/26 08:01:22,Riverside (CA),334021077,Shipping,CR000468130426,113230,0%,$ 5.82,$ 0,$ 5.82
01/05/26 08:01:52,Riverside (CA),334004977,Shipping,CR000468135897,113226,0%,$ 5.85,$ 0,$ 5.85
01/05/26 08:02:47,Riverside (CA),334047564,Shipping,CR000468139710,113235,0%,$ 7.7,$ 0,$ 7.7
01/05/26 08:03:19,Riverside (CA),334065721,Shipping,CR000468138742,113237,0%,$ 5.85,$ 0,$ 5.85
01/05/26 08:03:57,Riverside (CA),334088011,Shipping,CR000468116761,113241,0%,$ 6.13,$ 0,$ 6.13
01/05/26 08:04:24,Riverside (CA),334066217,Shipping,CR000468116158,113238,0%,$ 5.75,$ 0,$ 5.75
01/05/26 08:05:03,Riverside (CA),334529164,Shipping,CR000468112225,113307,0%,$ 5.75,$ 0,$ 5.75
01/05/26 08:05:34,Riverside (CA),334583763,Shipping,CR000468114649,113314,0%,$ 5.85,$ 0,$ 5.85
01/05/26 08:06:16,Riverside (CA),334585309,Shipping,CR000468110415,113315,0%,$ 7.17,$ 0,$ 7.17
01/05/26 08:06:54,Riverside (CA),334596139,Shipping,CR000468115801,113318,0%,$ 5.75,$ 0,$ 5.75
01/05/26 08:07:18,Riverside (CA),334605639,Shipping,CR000468115444,113322,0%,$ 6.07,$ 0,$ 6.07
01/05/26 08:09:30,Wind Gap 2 (PA),334292676,Shipping,921449cff7d4907da,113270,0%,$ 5.75,$ 0,$ 5.75
01/05/26 08:22:50,Twin Lakes (WI),328537462,Shipping,CR000468196603,509448,0%,$ 5.69,$ 0,$ 5.69
01/05/26 08:24:06,Wind Gap 2 (PA),333544284,Shipping,CR000468192699,113162,0%,$ 5.9,$ 0,$ 5.9
01/05/26 08:26:40,Wind Gap 2 (PA),334235647,Shipping,CR000468190392,113256,0%,$ 5.68,$ 0,$ 5.68
01/05/26 08:27:16,Wind Gap 2 (PA),333890073,Shipping,CR000468195697,113215,0%,$ 5.83,$ 0,$ 5.83
01/05/26 08:29:04,Wind Gap 2 (PA),334292571,Shipping,03be75c2654cb7393,113271,0%,$ 6.24,$ 0,$ 6.24
01/05/26 08:29:54,Wind Gap 2 (PA),334357656,Shipping,9234690244541402374540,113293,0%,$ 7.23,$ 0,$ 7.23
01/05/26 08:30:57,Wind Gap 2 (PA),333579634,Shipping,TBA327612622882,113166,0%,$ 7.7,$ 0,$ 7.7
01/05/26 08:31:58,Wind Gap 2 (PA),334293632,Shipping,CR000468161329,113275,0%,$ 7.05,$ 0,$ 7.05
01/05/26 08:32:19,Wind Gap 2 (PA),334306837,Shipping,TBA327612652276,113284,0%,$ 6.94,$ 0,$ 6.94
01/05/26 08:33:45,Wind Gap 2 (PA),333709023,Shipping,9261290318446402171833,113173,0%,$ 7.02,$ 0,$ 7.02
01/05/26 08:34:40,Wind Gap 2 (PA),334266442,Shipping,9261290318446402171840,113268,0%,$ 7.23,$ 0,$ 7.23
01/05/26 08:35:49,Twin Lakes (WI),334589710,Shipping,6270421883,517222,0%,$ 3.95,$ 0,$ 3.95
01/05/26 08:36:01,Wind Gap 2 (PA),334304803,Shipping,CR000468169370,113282,0%,$ 7.23,$ 0,$ 7.23
01/05/26 08:58:15,Brampton (Ontario) 2,334557466,Shipping,5081230250006310,7819,13%,$ 6.96,$ 0.9048,$ 7.8648
01/05/26 09:03:38,Wind Gap 2 (PA),334541723,Shipping,TBA327613439462,113308,0%,$ 7.51,$ 0,$ 7.51
